KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001104001,T001104002,T001104003,T001104004,T001104005,T001104006,T001104007,T001104008,T001104009,T001104010,T001104011,T001104012,T001104013
,,,,,,,総数,Ａ管理的職業従事者,Ｂ専門的・技術的職業従事者,Ｃ事務従事者,Ｄ販売従事者,Ｅサービス職業従事者,Ｆ保安職業従事者,Ｇ農林漁業従事者,Ｈ生産工程従事者,Ｉ輸送・機械運転従事者,Ｊ建設・採掘従事者,Ｋ運搬・清掃・包装等従事者,Ｌ分類不能の職業
142150112,2,海老名市,上郷,0,,,29,-,7,7,3,2,-,5,2,1,-,1,1
142150121,3,海老名市,下今泉,0,,,1508,23,332,351,161,191,36,12,154,47,53,107,41
14215012101,4,海老名市,下今泉一丁目,0,,,833,14,219,220,86,88,18,5,83,18,24,38,20
14215012102,4,海老名市,下今泉二丁目,0,,,255,1,40,47,31,43,9,-,24,8,9,36,7
14215012103,4,海老名市,下今泉三丁目,0,,,96,3,14,18,8,15,2,5,9,1,5,9,7
14215012104,4,海老名市,下今泉四丁目,0,,,157,1,25,29,16,27,3,1,16,13,10,13,3
14215012105,4,海老名市,下今泉五丁目,0,,,167,4,34,37,20,18,4,1,22,7,5,11,4
142150122,2,海老名市,下今泉,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142150131,3,海老名市,上今泉,0,,,5594,97,1220,1401,544,584,124,43,577,217,217,383,187
14215013101,4,海老名市,上今泉一丁目,0,,,811,14,168,196,76,89,19,6,102,31,36,58,16
14215013102,4,海老名市,上今泉二丁目,0,,,1346,15,252,335,142,147,21,9,145,63,49,99,69
14215013103,4,海老名市,上今泉三丁目,1,,132,551,5,113,163,47,57,8,12,53,22,18,45,8
14215013104,4,海老名市,上今泉四丁目,0,,,1027,24,249,231,112,110,24,4,106,40,36,61,30
14215013105,4,海老名市,上今泉五丁目,0,,,952,25,248,252,85,78,27,5,74,30,39,55,34
14215013106,4,海老名市,上今泉六丁目,0,,,907,14,190,224,82,103,25,7,97,31,39,65,30
142150132,2,海老名市,上今泉,2,13103,,X,X,X,X,X,X,X,X,X,X,X,X,X
142150200,2,海老名市,柏ケ谷,0,,,3666,57,939,1040,338,363,94,24,339,99,79,220,74
142150210,3,海老名市,東柏ケ谷,0,,,6782,85,1370,1813,661,702,192,12,790,230,211,535,181
14215021001,4,海老名市,東柏ケ谷一丁目,0,,,951,15,170,248,73,129,27,1,134,30,33,68,23
14215021002,4,海老名市,東柏ケ谷二丁目,0,,,1337,17,260,340,135,139,38,2,166,48,45,102,45
14215021003,4,海老名市,東柏ケ谷三丁目,0,,,575,5,106,163,47,53,17,2,68,26,19,49,20
14215021004,4,海老名市,東柏ケ谷四丁目,0,,,1502,21,312,400,157,133,38,3,188,44,48,132,26
14215021005,4,海老名市,東柏ケ谷五丁目,0,,,1180,10,251,333,123,119,39,3,115,35,30,98,24
14215021006,4,海老名市,東柏ケ谷六丁目,0,,,1237,17,271,329,126,129,33,1,119,47,36,86,43
142150270,3,海老名市,望地,0,,,553,3,121,136,51,52,18,5,64,20,11,51,21
14215027001,4,海老名市,望地一丁目,0,,,122,-,25,31,7,12,9,2,10,4,4,15,3
14215027002,4,海老名市,望地二丁目,0,,,431,3,96,105,44,40,9,3,54,16,7,36,18
142150281,2,海老名市,勝瀬,0,,,291,9,98,70,28,20,12,2,26,1,10,6,9
142150282,2,海老名市,勝瀬,0,,,9,-,1,3,1,1,1,-,-,-,-,-,2
142150290,2,海老名市,中河内,0,,,277,7,35,54,22,26,5,32,27,11,18,23,17
142150301,3,海老名市,中野,0,,,1353,26,212,262,123,145,22,39,180,85,66,139,54
14215030101,4,海老名市,中野一丁目,0,,,732,11,132,133,78,72,15,21,99,42,31,75,23
14215030102,4,海老名市,中野二丁目,0,,,496,11,68,109,37,60,7,3,65,34,27,54,21
14215030103,4,海老名市,中野三丁目,0,,,125,4,12,20,8,13,-,15,16,9,8,10,10
142150302,2,海老名市,中野,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142150310,2,海老名市,社家,0,,,1824,32,328,458,135,200,35,26,221,100,75,155,59
142150321,3,海老名市,今里,0,,,1451,27,281,313,134,150,29,20,199,52,63,135,48
14215032101,4,海老名市,今里一丁目,0,,,307,4,68,66,31,29,4,7,33,11,14,31,9
14215032102,4,海老名市,今里二丁目,0,,,495,11,108,116,42,50,10,5,61,20,23,40,9
14215032103,4,海老名市,今里三丁目,0,,,649,12,105,131,61,71,15,8,105,21,26,64,30
142150322,2,海老名市,今里,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142150330,2,海老名市,上河内,0,,,143,2,19,29,14,11,2,15,9,7,5,19,11
142150341,3,海老名市,杉久保南,0,,,1936,29,299,413,203,241,30,37,230,101,92,193,68
14215034101,4,海老名市,杉久保南一丁目,0,,,566,8,73,111,71,66,10,6,70,38,31,58,24
14215034102,4,海老名市,杉久保南二丁目,0,,,414,10,81,85,33,59,8,5,48,22,15,34,14
14215034103,4,海老名市,杉久保南三丁目,0,,,561,4,74,122,51,72,9,5,70,31,33,68,22
14215034104,4,海老名市,杉久保南四丁目,0,,,262,4,46,58,37,24,3,21,25,7,9,23,5
14215034105,4,海老名市,杉久保南五丁目,0,,,133,3,25,37,11,20,-,-,17,3,4,10,3
142150342,3,海老名市,杉久保北,0,,,2461,43,426,582,226,335,46,32,225,133,102,228,83
14215034201,4,海老名市,杉久保北一丁目,0,,,94,6,21,15,5,13,3,1,7,3,6,10,4
14215034202,4,海老名市,杉久保北二丁目,0,,,494,8,88,100,53,64,11,6,46,21,24,52,21
14215034203,4,海老名市,杉久保北三丁目,0,,,155,1,21,47,15,16,3,7,17,10,7,11,-
14215034204,4,海老名市,杉久保北四丁目,0,,,1012,22,200,247,100,127,13,13,75,54,37,101,23
14215034205,4,海老名市,杉久保北五丁目,0,,,706,6,96,173,53,115,16,5,80,45,28,54,35
142150343,2,海老名市,杉久保,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142150350,2,海老名市,本郷,0,,,1047,25,123,190,86,103,11,104,117,49,78,112,49
142150361,3,海老名市,門沢橋,0,,,2464,43,410,556,227,273,42,40,357,134,111,226,45
14215036101,4,海老名市,門沢橋一丁目,0,,,96,1,11,26,9,11,2,9,8,3,3,9,4
14215036102,4,海老名市,門沢橋二丁目,0,,,697,8,120,168,62,58,13,7,109,32,32,80,8
14215036103,4,海老名市,門沢橋三丁目,0,,,513,7,96,94,45,51,12,8,84,38,18,51,9
14215036104,4,海老名市,門沢橋四丁目,0,,,518,11,79,124,50,72,6,1,72,23,24,46,10
14215036105,4,海老名市,門沢橋五丁目,0,,,416,7,61,95,35,56,7,6,57,28,25,29,10
14215036106,4,海老名市,門沢橋六丁目,0,,,224,9,43,49,26,25,2,9,27,10,9,11,4
142150362,2,海老名市,門沢橋,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142150370,2,海老名市,浜田町,0,,,459,17,143,119,44,39,11,3,28,13,4,29,9
142150380,2,海老名市,扇町,0,,,901,27,356,307,76,36,15,2,46,7,9,11,9
142150390,3,海老名市,泉,0,,,1165,15,412,413,63,69,39,3,69,14,13,38,17
14215039001,4,海老名市,泉一丁目,0,,,415,4,140,161,29,27,9,-,19,6,3,14,3
14215039002,4,海老名市,泉二丁目,0,,,750,11,272,252,34,42,30,3,50,8,10,24,14
142150400,2,海老名市,めぐみ町,0,,,316,13,132,114,15,9,8,-,11,1,7,3,3
14216,1,座間市,,0,,,56009,749,10562,11052,7235,6593,1400,325,6628,2062,2456,5296,1651
142160301,3,座間市,栗原中央,0,,,2791,31,398,474,366,392,50,29,321,159,187,289,95
14216030101,4,座間市,栗原中央一丁目,0,,,667,6,106,114,82,96,7,13,78,46,38,55,26
14216030102,4,座間市,栗原中央二丁目,0,,,378,10,50,61,39,49,13,5,46,24,31,41,9
14216030103,4,座間市,栗原中央三丁目,0,,,632,7,104,111,98,78,9,4,63,32,39,72,15
14216030104,4,座間市,栗原中央四丁目,0,,,503,5,54,83,71,82,9,2,56,26,41,58,16
14216030105,4,座間市,栗原中央五丁目,0,,,521,1,67,92,67,77,11,3,62,26,31,58,26
14216030106,4,座間市,栗原中央六丁目,0,,,90,2,17,13,9,10,1,2,16,5,7,5,3
142160302,3,座間市,西栗原,0,,,897,8,141,163,116,109,23,10,135,39,45,90,18
14216030201,4,座間市,西栗原一丁目,0,,,319,2,43,57,36,53,4,1,50,18,17,32,6
14216030202,4,座間市,西栗原二丁目,0,,,578,6,98,106,80,56,19,9,85,21,28,58,12
142160303,2,座間市,栗原,0,,,491,9,86,103,44,52,15,26,46,18,24,53,15
142160400,3,座間市,相模が丘,0,,,10099,126,2130,2122,1341,1286,203,28,1006,294,380,902,281
14216040001,4,座間市,相模が丘一丁目,0,,,2106,20,468,504,277,261,37,8,193,71,65,148,54
14216040002,4,座間市,相模が丘二丁目,0,,,1409,14,294,271,174,212,40,6,124,35,67,141,31
14216040003,4,座間市,相模が丘三丁目,0,,,1213,19,258,238,159,156,27,3,122,33,62,107,29
14216040004,4,座間市,相模が丘四丁目,0,,,1414,21,228,258,158,180,37,5,176,53,62,182,54
14216040005,4,座間市,相模が丘五丁目,0,,,2055,29,502,423,268,261,32,3,208,47,58,164,60
14216040006,4,座間市,相模が丘六丁目,0,,,1902,23,380,428,305,216,30,3,183,55,66,160,53
142160500,2,座間市,四ツ谷,0,,,1066,21,189,178,124,140,17,12,145,48,58,96,38
142160600,2,座間市,新田宿,0,,,1260,15,186,227,139,155,27,42,159,61,69,144,36
142160700,3,座間市,立野台,0,,,2096,38,398,403,266,256,38,6,245,80,106,199,61
14216070001,4,座間市,立野台一丁目,0,,,539,5,98,80,60,70,12,2,58,28,43,63,20
14216070002,4,座間市,立野台二丁目,0,,,646,17,118,141,77,66,11,2,88,20,28,60,18
14216070003,4,座間市,立野台三丁目,0,,,911,16,182,182,129,120,15,2,99,32,35,76,23
142160800,3,座間市,緑ケ丘,0,,,3460,46,771,759,433,381,73,12,346,120,144,271,104
14216080001,4,座間市,緑ケ丘一丁目,0,,,372,6,84,70,46,47,7,-,39,14,21,28,10
14216080002,4,座間市,緑ケ丘二丁目,0,,,592,11,138,128,65,61,13,3,62,29,26,37,19
14216080003,4,座間市,緑ケ丘三丁目,0,,,892,12,170,205,125,91,15,1,89,33,39,81,31
14216080004,4,座間市,緑ケ丘四丁目,0,,,762,10,168,165,94,89,17,1,78,24,36,61,19
14216080005,4,座間市,緑ケ丘五丁目,0,,,336,4,77,73,49,44,11,1,30,9,7,25,6
14216080006,4,座間市,緑ケ丘六丁目,0,,,506,3,134,118,54,49,10,6,48,11,15,39,19
142160900,2,座間市,明王,0,,,361,4,83,59,47,41,7,2,34,16,23,32,13
142161000,3,座間市,広野台,0,,,1303,19,244,241,174,152,30,4,154,46,62,140,37
14216100001,4,座間市,広野台一丁目,0,,,1303,19,244,241,174,152,30,4,154,46,62,140,37
14216100002,4,座間市,広野台二丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142161100,3,座間市,小松原,0,,,2144,37,315,343,288,243,37,13,305,112,127,249,75
14216110001,4,座間市,小松原一丁目,0,,,725,16,93,112,88,71,10,6,114,52,44,88,31
14216110002,4,座間市,小松原二丁目,0,,,1419,21,222,231,200,172,27,7,191,60,83,161,44
142161200,3,座間市,座間,0,,,2437,49,400,452,305,312,51,45,304,96,116,219,88
14216120001,4,座間市,座間一丁目,0,,,1446,35,210,274,197,195,34,30,159,54,66,126,66
14216120002,4,座間市,座間二丁目,0,,,991,14,190,178,108,117,17,15,145,42,50,93,22
142161300,3,座間市,相武台,0,,,4998,55,1137,1098,627,535,251,12,493,122,145,382,141
14216130001,4,座間市,相武台一丁目,0,,,1470,17,320,298,144,159,172,-,126,37,38,100,59
14216130002,4,座間市,相武台二丁目,0,,,1619,17,350,374,238,177,37,4,163,42,48,138,31
14216130003,4,座間市,相武台三丁目,0,,,1400,14,333,326,182,149,28,5,150,29,48,103,33
14216130004,4,座間市,相武台四丁目,0,,,509,7,134,100,63,50,14,3,54,14,11,41,18
142161401,3,座間市,入谷東,0,,,4239,62,942,901,584,465,106,14,435,128,144,350,108
14216140101,4,座間市,入谷東一丁目,0,,,118,2,27,22,11,17,1,3,6,6,10,5,8
14216140102,4,座間市,入谷東二丁目,0,,,1399,15,294,289,194,146,29,4,158,44,43,139,44
14216140103,4,座間市,入谷東三丁目,0,,,1222,24,284,279,153,143,33,4,110,42,34,91,25
14216140104,4,座間市,入谷東四丁目,0,,,1500,21,337,311,226,159,43,3,161,36,57,115,31
142161402,3,座間市,入谷西,0,,,3444,43,723,738,464,396,79,28,386,105,119,259,104
14216140201,4,座間市,入谷西一丁目,0,,,372,2,60,89,51,55,10,1,41,15,15,24,9
14216140202,4,座間市,入谷西二丁目,0,,,798,9,141,156,119,94,17,9,100,29,40,71,13
14216140203,4,座間市,入谷西三丁目,0,,,824,14,183,189,122,76,21,10,94,19,17,56,23
14216140204,4,座間市,入谷西四丁目,0,,,552,8,115,130,64,72,12,5,55,20,16,31,24
14216140205,4,座間市,入谷西五丁目,0,,,898,10,224,174,108,99,19,3,96,22,31,77,35
142161500,3,座間市,ひばりが丘,0,,,6661,94,963,1153,875,754,117,23,998,318,368,786,212
14216150001,4,座間市,ひばりが丘一丁目,0,,,1594,20,228,269,232,183,23,5,231,92,94,179,38
14216150002,4,座間市,ひばりが丘二丁目,0,,,1398,21,223,247,182,169,15,6,200,65,87,134,49
14216150003,4,座間市,ひばりが丘三丁目,0,,,1773,17,283,320,241,192,50,6,248,62,84,201,69
14216150004,4,座間市,ひばりが丘四丁目,0,,,469,11,70,100,61,43,8,-,72,20,23,53,8
14216150005,4,座間市,ひばりが丘五丁目,0,,,1427,25,159,217,159,167,21,6,247,79,80,219,48
142161600,3,座間市,東原,0,,,3827,41,688,804,455,421,80,12,556,138,144,395,93
14216160001,4,座間市,東原一丁目,0,,,640,7,104,124,66,70,13,1,99,25,26,90,15
14216160002,4,座間市,東原二丁目,0,,,722,5,97,130,106,67,14,5,105,30,42,95,26
14216160003,4,座間市,東原三丁目,0,,,714,11,133,152,84,86,21,1,97,28,29,61,11
14216160004,4,座間市,東原四丁目,0,,,918,13,201,221,111,98,23,1,99,33,31,73,14
14216160005,4,座間市,東原五丁目,0,,,833,5,153,177,88,100,9,4,156,22,16,76,27
142161700,3,座間市,さがみ野,0,,,976,14,160,182,139,117,19,2,114,35,48,109,37
14216170001,4,座間市,さがみ野一丁目,0,,,567,11,87,114,73,61,14,1,66,18,28,72,22
14216170002,4,座間市,さがみ野二丁目,0,,,223,2,41,32,36,29,2,-,28,11,10,22,10
14216170003,4,座間市,さがみ野三丁目,0,,,186,1,32,36,30,27,3,1,20,6,10,15,5
142161800,3,座間市,南栗原,0,,,3356,37,608,652,448,386,74,5,446,127,147,331,95
14216180001,4,座間市,南栗原一丁目,0,,,576,8,96,102,97,74,14,-,83,22,16,55,9
14216180002,4,座間市,南栗原二丁目,0,,,365,5,75,75,44,44,2,-,46,8,11,46,9
14216180003,4,座間市,南栗原三丁目,0,,,350,2,64,59,44,36,11,1,49,13,25,35,11
14216180004,4,座間市,南栗原四丁目,0,,,979,10,191,201,127,105,20,2,128,37,40,88,30
14216180005,4,座間市,南栗原五丁目,0,,,437,6,68,90,56,67,9,-,51,13,21,45,11
14216180006,4,座間市,南栗原六丁目,0,,,649,6,114,125,80,60,18,2,89,34,34,62,25
142169900,3,座間市,座間,0,,,103,-,-,-,-,-,103,-,-,-,-,-,-
14216990001,4,座間市,座間,0,,,103,-,-,-,-,-,103,-,-,-,-,-,-
14216990002,4,座間市,座間,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142169910,2,座間市,座間,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142169920,2,座間市,入谷,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14217,1,南足柄市,,0,,,19326,336,3366,4056,1816,2337,307,542,2644,727,887,1962,346
142170010,3,南足柄市,矢倉沢,0,,,164,5,16,34,8,25,1,29,20,4,5,14,3
14217001001,4,南足柄市,矢倉沢,0,,,21,-,2,2,1,2,-,4,4,1,-,5,-
14217001002,4,南足柄市,矢倉沢,0,,,143,5,14,32,7,23,1,25,16,3,5,9,3
142170020,2,南足柄市,内山,0,,,345,6,47,65,31,31,8,40,45,10,23,32,7
142170030,2,南足柄市,苅野,0,,,191,6,27,35,21,20,2,25,29,4,7,15,-
142170040,2,南足柄市,弘西寺,0,,,180,1,27,45,18,21,5,9,27,7,7,10,3
142170050,2,南足柄市,福泉,0,,,308,4,41,57,27,38,4,17,58,10,17,34,1
142170060,2,南足柄市,雨坪,0,,,456,7,63,103,47,69,8,8,73,15,17,39,7
142170070,2,南足柄市,大雄町,0,,,112,6,19,24,9,10,2,5,18,4,3,11,1
142170080,2,南足柄市,関本,0,,,1271,17,283,304,124,144,19,8,154,50,48,110,10
142170090,2,南足柄市,広町,0,,,531,8,100,97,37,77,9,23,87,17,19,55,2
142170100,2,南足柄市,飯沢,0,,,678,24,107,140,71,98,15,9,77,29,20,75,13
142170110,3,南足柄市,狩野,0,,,1086,15,220,227,91,131,12,10,151,55,39,106,29
14217011012,4,南足柄市,狩野,0,,,1071,15,220,223,91,127,12,10,147,54,38,105,29
14217011013,4,南足柄市,狩野,0,,,15,-,-,4,-,4,-,-,4,1,1,1,-
142170120,2,南足柄市,中沼,0,,,720,10,110,139,57,108,14,11,104,37,27,93,10
142170130,2,南足柄市,向田,0,,,478,-,117,124,34,49,11,15,52,19,11,38,8
142170140,3,南足柄市,怒田,0,,,968,22,160,203,84,97,10,62,147,33,45,76,29
14217014015,4,南足柄市,怒田,0,,,156,3,24,27,13,14,3,26,16,7,3,12,8
14217014016,4,南足柄市,怒田,0,,,790,19,135,171,67,80,7,35,128,24,41,62,21
14217014017,4,南足柄市,怒田,0,,,22,-,1,5,4,3,-,1,3,2,1,2,-
142170150,2,南足柄市,班目,0,,,228,5,34,46,7,21,5,18,35,16,11,20,10
142170160,2,南足柄市,小市,0,,,26,-,2,5,2,5,-,5,4,1,-,1,1
142170170,2,南足柄市,千津島,0,,,391,9,59,84,34,38,5,45,55,7,22,26,7
142170180,2,南足柄市,壗下,0,,,1158,19,222,241,101,146,17,13,170,37,61,122,9
142170190,3,南足柄市,竹松,0,,,903,19,138,190,73,101,13,27,121,32,41,87,61
14217019020,4,南足柄市,竹松,0,,,826,18,125,172,66,92,13,25,117,26,34,79,59
14217019021,4,南足柄市,竹松,0,,,77,1,13,18,7,9,-,2,4,6,7,8,2
142170200,2,南足柄市,和田河原,0,,,1836,37,326,349,193,209,26,18,262,59,98,197,62
142170210,2,南足柄市,駒形新宿,0,,,344,4,40,60,29,35,6,5,55,19,24,44,23
142170220,2,南足柄市,生駒,0,,,585,8,110,109,70,76,7,5,83,25,34,56,2
142170230,3,南足柄市,塚原,0,,,3436,58,635,733,343,396,52,67,442,132,169,383,26
14217023023,4,南足柄市,塚原,0,,,19,-,3,3,1,2,-,-,5,1,2,2,-
14217023024,4,南足柄市,塚原,0,,,1250,27,214,259,125,155,16,8,185,39,55,154,13
14217023025,4,南足柄市,塚原,0,,,448,2,70,107,45,40,11,21,55,21,26,48,2
14217023026,4,南足柄市,塚原,0,,,39,1,13,7,2,4,-,3,7,1,-,1,-
14217023027,4,南足柄市,塚原,0,,,530,5,98,115,55,56,10,13,65,24,26,62,1
14217023028,4,南足柄市,塚原,0,,,813,5,150,179,85,110,11,13,92,32,44,85,7
14217023029,4,南足柄市,塚原,0,,,255,17,70,57,18,26,4,9,20,11,8,15,-
14217023030,4,南足柄市,塚原,0,,,4,-,-,-,1,-,-,-,2,-,-,1,-
14217023033,4,南足柄市,塚原,0,,,78,1,17,6,11,3,-,-,11,3,8,15,3
142170240,3,南足柄市,三竹,0,,,280,8,34,47,21,47,7,30,28,12,13,33,-
14217024030,4,南足柄市,三竹,2,24031,,X,X,X,X,X,X,X,X,X,X,X,X,X
14217024031,4,南足柄市,三竹,1,,24030,132,4,18,18,11,21,4,28,10,3,5,10,-
14217024032,4,南足柄市,三竹,0,,,148,4,16,29,10,26,3,2,18,9,8,23,-
142170250,3,南足柄市,町丁字コード0250の計,0,,,1747,32,274,377,187,223,26,24,247,62,77,196,22
14217025030,4,南足柄市,岩原,0,,,13,-,-,2,1,-,1,-,5,1,1,2,-
14217025033,4,南足柄市,塚原,0,,,1734,32,274,375,186,223,25,24,242,61,76,194,22
142170260,2,南足柄市,沼田,0,,,904,6,155,218,97,122,23,14,100,31,49,89,-
14218,1,綾瀬市,,0,,,36070,495,4926,6063,4083,4111,1192,420,5997,1783,1994,3765,1241
142180011,3,綾瀬市,深谷中,0,,,2239,37,260,385,258,260,32,43,407,126,151,199,81
14218001101,4,綾瀬市,深谷中一丁目,0,,,233,3,44,41,28,25,3,3,41,8,24,10,3
14218001102,4,綾瀬市,深谷中二丁目,0,,,358,6,46,68,42,37,11,5,64,17,27,30,5
14218001103,4,綾瀬市,深谷中三丁目,0,,,245,5,19,39,27,40,4,5,49,16,12,22,7
14218001104,4,綾瀬市,深谷中四丁目,0,,,365,7,34,62,45,40,2,8,76,22,16,43,10
14218001105,4,綾瀬市,深谷中五丁目,0,,,248,4,32,39,26,30,2,2,40,17,21,20,15
14218001106,4,綾瀬市,深谷中六丁目,0,,,343,4,40,56,41,32,4,2,67,18,26,32,21
14218001107,4,綾瀬市,深谷中七丁目,0,,,323,7,34,52,39,43,5,14,48,18,17,31,15
14218001108,4,綾瀬市,深谷中八丁目,0,,,34,1,3,14,1,2,1,4,1,2,-,2,3
14218001109,4,綾瀬市,深谷中九丁目,0,,,90,-,8,14,9,11,-,-,21,8,8,9,2
142180012,3,綾瀬市,深谷南,0,,,1269,11,140,182,148,130,33,19,227,83,92,162,42
14218001201,4,綾瀬市,深谷南一丁目,0,,,233,2,27,42,28,33,12,1,30,15,10,27,6
14218001202,4,綾瀬市,深谷南二丁目,0,,,66,2,7,8,14,6,-,1,10,4,3,7,4
14218001203,4,綾瀬市,深谷南三丁目,0,,,337,4,42,54,36,28,9,9,53,20,28,42,12
14218001204,4,綾瀬市,深谷南四丁目,0,,,486,2,48,55,54,54,9,5,105,38,37,66,13
14218001205,4,綾瀬市,深谷南五丁目,0,,,71,-,5,11,11,7,1,-,16,1,9,8,2
14218001206,4,綾瀬市,深谷南六丁目,1,,1207,76,1,11,12,5,2,2,3,13,5,5,12,5
14218001207,4,綾瀬市,深谷南七丁目,2,1206,,X,X,X,X,X,X,X,X,X,X,X,X,X
142180013,3,綾瀬市,深谷上,0,,,2409,27,245,356,245,258,189,23,436,143,142,258,87
14218001301,4,綾瀬市,深谷上一丁目,0,,,115,2,9,23,17,18,4,1,19,2,9,11,-
14218001302,4,綾瀬市,深谷上二丁目,0,,,250,5,32,52,24,22,11,5,46,8,13,25,7
14218001303,4,綾瀬市,深谷上三丁目,0,,,29,2,1,2,1,3,-,3,8,-,2,4,3
14218001304,4,綾瀬市,深谷上四丁目,0,,,202,-,13,10,6,8,140,-,2,-,-,5,18
14218001305,4,綾瀬市,深谷上五丁目,0,,,476,4,47,70,48,56,8,4,94,33,37,59,16
14218001306,4,綾瀬市,深谷上六丁目,0,,,645,7,82,94,65,73,12,10,129,38,33,74,28
14218001307,4,綾瀬市,深谷上七丁目,0,,,671,7,61,103,81,74,14,-,132,60,47,77,15
14218001308,4,綾瀬市,深谷上八丁目,0,,,21,-,-,2,3,4,-,-,6,2,1,3,-
142180020,3,綾瀬市,大上,0,,,3577,39,532,621,412,433,91,21,604,156,166,376,126
14218002001,4,綾瀬市,大上一丁目,0,,,608,7,80,92,59,81,16,2,102,31,45,71,22
14218002002,4,綾瀬市,大上二丁目,0,,,96,-,8,9,2,3,-,-,66,-,-,1,7
14218002003,4,綾瀬市,大上三丁目,0,,,718,6,105,126,82,92,19,5,116,26,31,90,20
14218002004,4,綾瀬市,大上四丁目,0,,,426,6,55,75,53,51,14,4,77,21,15,46,9
14218002005,4,綾瀬市,大上五丁目,0,,,601,6,96,124,82,77,15,1,77,19,23,58,23
14218002006,4,綾瀬市,大上六丁目,0,,,550,5,99,84,60,60,17,2,90,30,27,50,26
14218002007,4,綾瀬市,大上七丁目,0,,,358,3,46,71,53,45,4,2,47,19,13,43,12
14218002008,4,綾瀬市,大上八丁目,0,,,65,6,16,8,7,8,2,3,7,2,3,3,-
14218002009,4,綾瀬市,大上九丁目,0,,,155,-,27,32,14,16,4,2,22,8,9,14,7
142180030,2,綾瀬市,厚木基地,0,,,239,-,-,-,-,-,239,-,-,-,-,-,-
142180041,3,綾瀬市,蓼川,0,,,1713,14,269,306,217,228,72,17,227,60,73,162,68
14218004101,4,綾瀬市,蓼川一丁目,0,,,624,7,110,96,83,85,29,3,82,21,23,59,26
14218004102,4,綾瀬市,蓼川二丁目,0,,,466,2,70,85,56,66,23,5,53,17,21,47,21
14218004103,4,綾瀬市,蓼川三丁目,0,,,623,5,89,125,78,77,20,9,92,22,29,56,21
142180042,2,綾瀬市,蓼川,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
142180050,3,綾瀬市,寺尾北,0,,,1741,22,335,345,216,194,42,8,266,62,67,138,46
14218005001,4,綾瀬市,寺尾北一丁目,0,,,582,6,134,112,80,56,16,1,77,18,21,45,16
14218005002,4,綾瀬市,寺尾北二丁目,0,,,422,5,89,93,53,43,8,2,71,15,12,25,6
14218005003,4,綾瀬市,寺尾北三丁目,0,,,587,9,84,107,72,72,15,5,94,24,30,58,17
14218005004,4,綾瀬市,寺尾北四丁目,0,,,150,2,28,33,11,23,3,-,24,5,4,10,7
142180060,3,綾瀬市,寺尾中,0,,,1228,15,153,192,128,159,44,6,211,61,52,147,60
14218006001,4,綾瀬市,寺尾中一丁目,0,,,294,3,40,51,36,47,11,3,41,18,10,28,6
14218006002,4,綾瀬市,寺尾中二丁目,0,,,144,-,2,13,9,12,3,2,43,7,4,33,16
14218006003,4,綾瀬市,寺尾中三丁目,0,,,435,7,62,63,50,56,14,-,66,14,20,55,28
14218006004,4,綾瀬市,寺尾中四丁目,0,,,355,5,49,65,33,44,16,1,61,22,18,31,10
142180070,3,綾瀬市,寺尾台,0,,,1359,12,253,256,166,127,31,9,192,66,66,135,46
14218007001,4,綾瀬市,寺尾台一丁目,0,,,277,3,41,41,39,27,6,1,47,9,19,32,12
14218007002,4,綾瀬市,寺尾台二丁目,0,,,557,1,105,121,62,44,10,-,79,32,23,60,20
14218007003,4,綾瀬市,寺尾台三丁目,0,,,407,8,87,72,54,40,11,8,55,17,20,29,6
14218007004,4,綾瀬市,寺尾台四丁目,0,,,118,-,20,22,11,16,4,-,11,8,4,14,8
142180080,3,綾瀬市,寺尾本町,0,,,965,12,81,149,103,122,18,3,182,56,67,129,43
14218008001,4,綾瀬市,寺尾本町一丁目,0,,,462,6,42,73,55,60,13,1,79,30,33,49,21
14218008002,4,綾瀬市,寺尾本町二丁目,0,,,217,2,12,25,16,22,2,-,61,5,15,47,10
14218008003,4,綾瀬市,寺尾本町三丁目,0,,,286,4,27,51,32,40,3,2,42,21,19,33,12
142180090,3,綾瀬市,寺尾西,0,,,881,12,102,150,78,102,24,3,148,47,48,124,43
14218009001,4,綾瀬市,寺尾西一丁目,0,,,226,1,19,41,17,27,8,1,39,10,19,32,12
14218009002,4,綾瀬市,寺尾西二丁目,0,,,293,5,47,52,21,35,3,1,50,17,15,38,9
14218009003,4,綾瀬市,寺尾西三丁目,0,,,362,6,36,57,40,40,13,1,59,20,14,54,22
142180100,3,綾瀬市,寺尾釜田,0,,,1082,26,123,161,122,144,27,3,179,67,62,139,29
14218010001,4,綾瀬市,寺尾釜田一丁目,0,,,432,8,52,59,45,54,13,1,68,30,28,62,12
